"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Status","True","connected","WBE700v2-5G","","802.11be","97%","Open","157","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8).","192.168.22.221","0f612586-c27b-4a83-a951-d167d9921b9c","True","192.168.22.221"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","90%","Open","157","Status retrieved.","192.168.22.222","5354d93d-054c-4f3b-bde1-7b9ea979ef10","True","192.168.22.222"
"Wi-Fi","Status","True","connected","WBE700v2-5G","","802.11be","85%","Open","157","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5).","192.168.22.223","eb434d5f-a8da-4821-a16c-b06241de31a6","True","192.168.22.223"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","70%","Open","157","Status retrieved.","192.168.22.224","0eb653ab-225f-432b-9634-7bcf0444c3eb","True","192.168.22.224"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","75%","Open","157","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11).","192.168.22.225","96f4374d-91bf-4535-b807-53f2c0389523","True","192.168.22.225"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","43%","Open","157","Status retrieved.","192.168.22.226","aa0bd3e2-2a6a-48ed-8aae-3ba3c2df9988","True","192.168.22.226"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","33%","Open","157","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7).","192.168.22.227","382e039b-2fc0-449b-9d1c-8f8fa17a5810","True","192.168.22.227"
"Wi-Fi 6","Status","True","connected","WBE700v2-5G","","802.11be","33%","Open","157","Status retrieved.","192.168.22.228","d473041c-e752-4fb2-99b9-602ef3b48e07","True","192.168.22.228"
