"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","99%","Open","10","Verified: connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8).","192.168.22.221","825484e5-a967-44e2-896d-1a21f1ab105d","True","192.168.22.221"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","95%","Open","10","Verified: connected to 'WBE700v2-2G'.","192.168.22.222","7215859a-15c5-4c02-8b5a-c3bbd4124a7c","True","192.168.22.222"
"Wi-Fi","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","87%","Open","10","Verified: connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5).","192.168.22.223","f575d515-742c-48f4-8c5b-5a2a1ad5e4b3","True","192.168.22.223"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","83%","Open","10","Verified: connected to 'WBE700v2-2G'.","192.168.22.224","51d2f946-a8ac-492f-b09a-38af0829f0b4","True","192.168.22.224"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","72%","Open","10","Verified: connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11).","192.168.22.225","94176f07-8021-4e5f-893f-bdd9f2431692","True","192.168.22.225"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","50%","Open","10","Verified: connected to 'WBE700v2-2G'.","192.168.22.226","7f9f5aa3-a3b5-4720-860f-258398183977","True","192.168.22.226"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","57%","Open","10","Verified: connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7).","192.168.22.227","20bf50eb-341b-4a70-9444-fe83ee1ef6b8","True","192.168.22.227"
"Wi-Fi 6","Verify","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","50%","Open","10","Verified: connected to 'WBE700v2-2G'.","192.168.22.228","4abc361f-6996-40e3-aead-d1b8c99f1f77","True","192.168.22.228"
