"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","93%","Open","44","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","73a9e74a-6369-4200-9694-38c0c34d2c87","True","192.168.22.221"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","86%","Open","44","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.222","8df5848b-23f0-4218-8f9b-7d16d92d6174","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","86%","Open","44","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","2bd76c6d-314e-4cb8-870b-9371684a2690","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","50%","Open","44","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.224","631ac457-0f9f-44b0-886a-20d431d2b7e2","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","53%","Open","44","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","821db2e7-78d7-4312-a10f-6298bef5479c","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","53%","Open","44","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.226","7fa6cd60-a660-469d-95a3-82fe0843a15f","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","31%","Open","44","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","96b39356-9488-4cba-944c-ab75f5a7e924","True","192.168.22.227"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","26%","Open","44","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.228","e4da97ea-d122-4bff-92c3-0275e298c487","True","192.168.22.228"
