"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","99%","WPA2-Personal","10","Connected to 'WAX610_2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","6da0fc0f-99bf-490d-a2c0-2e5c5c26bad0","True","192.168.22.221"
"Wi-Fi 6","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","92%","WPA2-Personal","10","Connected to 'WAX610_2G'. Connection request was completed successfully.","192.168.22.222","2e9a0228-aaec-480c-8ebc-f0b0a07f3444","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","81%","WPA2-Personal","10","Connected to 'WAX610_2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","fd1642b7-9e00-4184-826f-0e723a67aa93","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","82%","WPA2-Personal","10","Connected to 'WAX610_2G'. Connection request was completed successfully.","192.168.22.224","a0374bea-958e-441e-93b5-d2373528370d","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","46%","WPA2-Personal","10","Connected to 'WAX610_2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","db72ab26-7a40-4cff-be29-f25642303737","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","43%","WPA2-Personal","10","Connected to 'WAX610_2G'. Connection request was completed successfully.","192.168.22.226","65a3984e-cf1a-477b-9c57-bb247599fb9e","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","WAX610_2G","WAX610_2G","802.11ax","50%","WPA2-Personal","10","Connected to 'WAX610_2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","f5892fe2-234d-4650-8571-8a71e2eb6099","True","192.168.22.227"
"Wi-Fi 6","Connect","False","disconnected","","WAX610_2G","","","","","Connection attempt completed but state is 'disconnected'. Connection request was completed successfully.","192.168.22.228","184ff474-7312-428f-b13c-cbba458b872d","True","192.168.22.228"
