"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","97%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","325acbc8-187a-4d57-8e9c-2a177a77ebf0","True","192.168.22.221"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","80%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.222","b05c070d-2548-4278-b3e3-5a9a4d5d0de4","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","95%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","0ba87b4f-a268-4324-b643-d433f0a134aa","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","99%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.224","9cc5034e-7f9b-4d12-b2a0-053af7b0a3aa","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","80%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","6d771378-2816-43e6-8a36-728fac17c74d","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","90%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.226","2c8c52c7-f6d5-4d7e-90b8-02336d24ec45","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","86%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","ebe934e2-3e2a-41a4-a16b-3d2f29859b11","True","192.168.22.227"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","35%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.228","64348767-3e8c-4bc8-8495-587a3b8b2a4a","True","192.168.22.228"
