"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Status","True","connected","NETGEAR65_SmartHome","","802.11be","96%","WPA3-Personal  (H2E)","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8).","192.168.22.221","b3539e60-7482-4fd4-87ad-1200740c3250","True","192.168.22.221"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Status retrieved.","192.168.22.222","484f27c9-01ec-41b0-9dcc-b369f17bfad2","True","192.168.22.222"
"Wi-Fi","Status","True","connected","RS300-2-6G","","802.11be","81%","WPA3-Personal  (H2E)","37","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5).","192.168.22.223","2044a91c-a9a0-44b4-9a3c-0ccd40d5fab7","True","192.168.22.223"
"Wi-Fi 6","Status","True","connected","NETGEAR65_SmartHome","","802.11be","78%","WPA3-Personal  (H2E)","","Status retrieved.","192.168.22.224","164a46a4-d17b-4b6b-92c4-d12569d34d51","True","192.168.22.224"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11).","192.168.22.225","d981a597-5b63-4e32-a508-8aa00bfde878","True","192.168.22.225"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Status retrieved.","192.168.22.226","6c08de19-70e0-42ae-80a8-366766651f67","True","192.168.22.226"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7).","192.168.22.227","502d72d8-4ed1-4b4b-968f-b06871db0050","True","192.168.22.227"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Status retrieved.","192.168.22.228","b77f9e95-0535-4689-9f47-a762ff82ec39","True","192.168.22.228"
