"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","88%","Open","10","Connected to 'WBE700v2-2G'. Connection request was completed successfully.","192.168.22.222","69b98a14-9ac5-4a46-8071-e881dfae2ece","True","192.168.22.222"
