"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","93%","Open","157","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","7a0a3a29-7962-4684-bcef-80dac59cabee","True","192.168.22.221"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","86%","Open","157","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.222","336cc204-53a6-4965-80a8-ed3d56f0824a","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","82%","Open","157","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","32844178-7e47-418d-a180-f86b822f4304","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","70%","Open","157","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.224","07c42aea-ace0-4e80-9fd0-1aa7ae7f57d7","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","72%","Open","157","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","80cd3534-b75e-46e3-a7ad-85b61524d972","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","35%","Open","157","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.226","25a0ef7d-7040-4bdf-ac60-bb905ff8123f","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","26%","Open","157","Connected to 'WBE700v2-5G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","6a5d2d84-8a48-400b-b5d6-f79d5bf0ec47","True","192.168.22.227"
"Wi-Fi 6","Connect","True","connected","WBE700v2-5G","WBE700v2-5G","802.11be","22%","Open","157","Connected to 'WBE700v2-5G'. Connection request was completed successfully.","192.168.22.228","a9eaad1c-41a3-4bd7-9ac9-517738313801","True","192.168.22.228"
