"ComputerName","TargetIP","AdapterName","PropertyDisplayName","RegistryKeyword","OriginalValue","OriginalRegistryValue","TargetValue","FinalValue","FinalRegistryValue","ApplyAttempted","ApplySucceeded","VerificationSucceeded","ExecutionMode","TargetValueType","RestartAttempted","RestartSucceeded","Notes","PSComputerName","RunspaceId","PSShowComputerName"
"ADMIN","192.168.22.221","Wi-Fi","Wake on Magic Packet","*WakeOnMagicPacket","Disabled","0","Enabled","Enabled","1","True","True","True","WriteOnly","DisplayValue","False",,"","192.168.22.221","5da6999d-3455-4b2d-a7d0-379b416d1779","True"
"DESKTOP-9LSD789","192.168.22.222","Wi-Fi 6","Wake on Magic Packet","*WakeOnMagicPacket","Disabled","0","Enabled","Enabled","1","True","True","True","WriteOnly","DisplayValue","False",,"","192.168.22.222","cdde124d-cbc3-4f16-9f24-44243931678b","True"
