"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","97%","WPA2-Personal","157","Connection attempt completed but state is 'authenticating'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","98cc4366-b103-43b5-ace4-929d495074bf","True","192.168.22.221"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","89%","WPA2-Personal","157","Connection attempt completed but state is 'authenticating'. Connection request was completed successfully.","192.168.22.222","f7c8dded-29c8-4691-a6ee-f2276fbac2ee","True","192.168.22.222"
"Wi-Fi","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","81%","WPA2-Personal","157","Connection attempt completed but state is 'authenticating'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","aa8fde8f-314d-4dac-a26c-b1a600386d78","True","192.168.22.223"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","75%","WPA2-Personal","157","Connection attempt completed but state is 'authenticating'. Connection request was completed successfully.","192.168.22.224","06895ba3-8ecd-4a04-a460-02016915a692","True","192.168.22.224"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","67%","Unknown","157","Connection attempt completed but state is 'authenticating'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","393e517c-bdd5-427d-85b8-0e05d09e1818","True","192.168.22.225"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","46%","WPA2-Personal","157","Connection attempt completed but state is 'authenticating'. Connection request was completed successfully.","192.168.22.226","a6f29d74-8351-4ace-9642-892c4f41406b","True","192.168.22.226"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","33%","Unknown","157","Connection attempt completed but state is 'authenticating'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","29865a41-094e-4d16-aab7-5f8af4ecad38","True","192.168.22.227"
"Wi-Fi 6","Connect","False","authenticating","WAX610_5G","WAX610_5G","802.11ax","33%","Unknown","157","Connection attempt completed but state is 'authenticating'. Connection request was completed successfully.","192.168.22.228","a68af989-c6c0-4e45-a11f-09c93b8dab36","True","192.168.22.228"
