"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Status","True","connected","NETGEAR65_SmartHome","","802.11be","96%","WPA3-Personal  (H2E)","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8).","192.168.22.221","0fc7bae3-d402-4f7d-9c3b-33a2ed3b4680","True","192.168.22.221"
"","Status","False","Error","","","","","","","Connecting to remote server 192.168.22.222 failed with the following error message : WinRM cannot complete the operation. Verify that the specified computer name is valid, that the computer is accessible over the network, and that a firewall exception for the WinRM service is enabled and allows access from this computer. By default, the WinRM firewall exception for public profiles limits access to remote computers within the same local subnet. For more information, see the about_Remote_Troubleshooting Help topic.",,,,"192.168.22.222"
"Wi-Fi","Status","True","connected","RS300-2-6G","","802.11be","81%","WPA3-Personal  (H2E)","37","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5).","192.168.22.223","5c8fd4c4-939d-40f9-967a-c86bc78a98e7","True","192.168.22.223"
"Wi-Fi 6","Status","True","connected","NETGEAR65_SmartHome","","802.11be","98%","WPA3-Personal  (H2E)","","Status retrieved.","192.168.22.224","030c5091-3863-4cba-9f43-bb0c92fd4970","True","192.168.22.224"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11).","192.168.22.225","257fae64-7943-4cf6-bfcd-0a6b310a2af2","True","192.168.22.225"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Status retrieved.","192.168.22.226","16897385-9adb-4dba-aae1-5df3d9e4a021","True","192.168.22.226"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7).","192.168.22.227","4801166a-ced2-46ef-abac-d4024b83d55d","True","192.168.22.227"
"Wi-Fi 6","Status","True","disconnected","","","","","","","Status retrieved.","192.168.22.228","0429f597-441a-4047-9f6f-ed29911373bf","True","192.168.22.228"
