"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","95%","Open","10","Connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","764225ec-0470-48bf-bd34-fceb24e75b24","True","192.168.22.221"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","88%","Open","10","Connected to 'WBE700v2-2G'. Connection request was completed successfully.","192.168.22.222","c23e51a2-f64f-403a-b624-c9adc8d0cd4c","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","83%","Open","10","Connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","96f0756b-3422-4785-83f8-e75a89b80f50","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","75%","Open","10","Connected to 'WBE700v2-2G'. Connection request was completed successfully.","192.168.22.224","3c6a2632-7576-4393-a3b4-ace74f11810b","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","72%","Open","10","Connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","87602eff-8beb-4c20-8bda-8ad2d5fad923","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","50%","Open","10","Connected to 'WBE700v2-2G'. Connection request was completed successfully.","192.168.22.226","f1b86eaa-5c4c-4ab6-9ee1-494ceb6c25ae","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","57%","Open","10","Connected to 'WBE700v2-2G'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","e603bcf0-c532-4c63-aec8-f43d7a1057d4","True","192.168.22.227"
"Wi-Fi 6","Connect","True","connected","WBE700v2-2G","WBE700v2-2G","802.11be","50%","Open","10","Connected to 'WBE700v2-2G'. Connection request was completed successfully.","192.168.22.228","18b2a893-a31a-42ff-935c-c364a54c709e","True","192.168.22.228"
