"AdapterName","Action","Success","State","SSID","RequestedSSID","RadioType","Signal","Authentication","Channel","Message","PSComputerName","RunspaceId","PSShowComputerName","TargetIP"
"Wi-Fi","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","97%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (8). Connection request was completed successfully.","192.168.22.221","a47ffb43-b75c-4231-9870-9109553fdbee","True","192.168.22.221"
"Wi-Fi 6","Connect","False","associating","","NETGEAR65_SmartHome","","","","","Connection attempt completed but state is 'associating'. Connection request was completed successfully.","192.168.22.222","4622239d-a537-475d-9e23-a13567e00c12","True","192.168.22.222"
"Wi-Fi","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","96%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz'; selected lowest ifIndex (5). Connection request was completed successfully.","192.168.22.223","f7f36dac-264e-43a2-8283-d076449473d4","True","192.168.22.223"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","99%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.224","a55df11f-c25e-4eb0-bd0a-671fb47c76f4","True","192.168.22.224"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","81%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (11). Connection request was completed successfully.","192.168.22.225","357b0c73-d6a7-420f-bfa5-8e4c2fa5bb66","True","192.168.22.225"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","90%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.226","ff2b1304-6497-4a45-9f7a-b76354c134bd","True","192.168.22.226"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","86%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Multiple adapters matched 'Intel(R) Wi-Fi 7 BE200 320MHz #6'; selected lowest ifIndex (7). Connection request was completed successfully.","192.168.22.227","fd00e51b-9f68-4a3c-a56a-9eb09f986735","True","192.168.22.227"
"Wi-Fi 6","Connect","True","connected","NETGEAR65_SmartHome","NETGEAR65_SmartHome","802.11be","38%","WPA3-Personal  (H2E)","","Connected to 'NETGEAR65_SmartHome'. Connection request was completed successfully.","192.168.22.228","e5a2fc44-10f8-47f0-ae97-2732829e4909","True","192.168.22.228"
